2007-01-01 10:52:35 status unpacked libatomic1:armel 4.9.2-10
2007-01-01 10:52:35 install libisl10:armel <none> 0.12.2-2
2007-01-01 10:52:35 status half-installed libisl10:armel 0.12.2-2
2007-01-01 10:52:37 status unpacked libisl10:armel 0.12.2-2
2007-01-01 10:52:37 status unpacked libisl10:armel 0.12.2-2
2007-01-01 10:52:37 install libcloog-isl4:armel <none> 0.18.2-1+b2
2007-01-01 10:52:37 status half-installed libcloog-isl4:armel 0.18.2-1+b2
2007-01-01 10:52:38 status unpacked libcloog-isl4:armel 0.18.2-1+b2
2007-01-01 10:52:38 status unpacked libcloog-isl4:armel 0.18.2-1+b2
2007-01-01 10:52:38 install libgomp1:armel <none> 4.9.2-10
2007-01-01 10:52:38 status half-installed libgomp1:armel 4.9.2-10
2007-01-01 10:52:39 status unpacked libgomp1:armel 4.9.2-10
2007-01-01 10:52:39 status unpacked libgomp1:armel 4.9.2-10
2007-01-01 10:52:39 install libmpfr4:armel <none> 3.1.2-2
2007-01-01 10:52:39 status half-installed libmpfr4:armel 3.1.2-2
2007-01-01 10:52:40 status unpacked libmpfr4:armel 3.1.2-2
2007-01-01 10:52:40 status unpacked libmpfr4:armel 3.1.2-2
2007-01-01 10:52:40 install libubsan0:armel <none> 4.9.2-10
2007-01-01 10:52:40 status half-installed libubsan0:armel 4.9.2-10
2007-01-01 10:52:41 status unpacked libubsan0:armel 4.9.2-10
2007-01-01 10:52:41 status unpacked libubsan0:armel 4.9.2-10
2007-01-01 10:52:41 install libmpc3:armel <none> 1.0.2-1
2007-01-01 10:52:41 status half-installed libmpc3:armel 1.0.2-1
2007-01-01 10:52:42 status unpacked libmpc3:armel 1.0.2-1
2007-01-01 10:52:42 status unpacked libmpc3:armel 1.0.2-1
2007-01-01 10:52:42 install manpages:all <none> 3.74-1
2007-01-01 10:52:42 status half-installed manpages:all 3.74-1
2007-01-01 10:52:46 status unpacked manpages:all 3.74-1
2007-01-01 10:52:46 status unpacked manpages:all 3.74-1
2007-01-01 10:52:46 install binutils:armel <none> 2.25-5
2007-01-01 10:52:46 status half-installed binutils:armel 2.25-5
2007-01-01 10:53:02 status unpacked binutils:armel 2.25-5
2007-01-01 10:53:02 status unpacked binutils:armel 2.25-5
2007-01-01 10:53:03 install cpp-4.9:armel <none> 4.9.2-10
2007-01-01 10:53:03 status half-installed cpp-4.9:armel 4.9.2-10
2007-01-01 10:53:16 status unpacked cpp-4.9:armel 4.9.2-10
2007-01-01 10:53:16 status unpacked cpp-4.9:armel 4.9.2-10
2007-01-01 10:53:16 install cpp:armel <none> 4:4.9.2-2
2007-01-01 10:53:16 status half-installed cpp:armel 4:4.9.2-2
2007-01-01 10:53:17 status unpacked cpp:armel 4:4.9.2-2
2007-01-01 10:53:17 status unpacked cpp:armel 4:4.9.2-2
2007-01-01 10:53:17 install libgcc-4.9-dev:armel <none> 4.9.2-10
2007-01-01 10:53:17 status half-installed libgcc-4.9-dev:armel 4.9.2-10
2007-01-01 10:53:20 status unpacked libgcc-4.9-dev:armel 4.9.2-10
2007-01-01 10:53:20 status unpacked libgcc-4.9-dev:armel 4.9.2-10
2007-01-01 10:53:20 install gcc-4.9:armel <none> 4.9.2-10
2007-01-01 10:53:20 status half-installed gcc-4.9:armel 4.9.2-10
2007-01-01 10:53:35 status unpacked gcc-4.9:armel 4.9.2-10
2007-01-01 10:53:35 status unpacked gcc-4.9:armel 4.9.2-10
2007-01-01 10:53:35 install gcc:armel <none> 4:4.9.2-2
2007-01-01 10:53:35 status half-installed gcc:armel 4:4.9.2-2
2007-01-01 10:53:35 status unpacked gcc:armel 4:4.9.2-2
2007-01-01 10:53:35 status unpacked gcc:armel 4:4.9.2-2
2007-01-01 10:53:36 install libc-dev-bin:armel <none> 2.19-18+deb8u1
2007-01-01 10:53:36 status half-installed libc-dev-bin:armel 2.19-18+deb8u1
2007-01-01 10:53:36 status unpacked libc-dev-bin:armel 2.19-18+deb8u1
2007-01-01 10:53:37 status unpacked libc-dev-bin:armel 2.19-18+deb8u1
2007-01-01 10:53:37 install linux-libc-dev:armel <none> 3.16.7-ckt11-1+deb8u3
2007-01-01 10:53:37 status half-installed linux-libc-dev:armel 3.16.7-ckt11-1+deb8u3
2007-01-01 10:53:48 status unpacked linux-libc-dev:armel 3.16.7-ckt11-1+deb8u3
2007-01-01 10:53:48 status unpacked linux-libc-dev:armel 3.16.7-ckt11-1+deb8u3
2007-01-01 10:53:48 install libc6-dev:armel <none> 2.19-18+deb8u1
2007-01-01 10:53:48 status half-installed libc6-dev:armel 2.19-18+deb8u1
2007-01-01 10:54:01 status unpacked libc6-dev:armel 2.19-18+deb8u1
2007-01-01 10:54:01 status unpacked libc6-dev:armel 2.19-18+deb8u1
2007-01-01 10:54:01 install manpages-dev:all <none> 3.74-1
2007-01-01 10:54:01 status half-installed manpages-dev:all 3.74-1
2007-01-01 10:54:17 status unpacked manpages-dev:all 3.74-1
2007-01-01 10:54:17 status unpacked manpages-dev:all 3.74-1
2007-01-01 10:54:18 startup packages configure
2007-01-01 10:54:18 configure libasan1:armel 4.9.2-10 <none>
2007-01-01 10:54:18 status unpacked libasan1:armel 4.9.2-10
2007-01-01 10:54:18 status half-configured libasan1:armel 4.9.2-10
2007-01-01 10:54:18 status installed libasan1:armel 4.9.2-10
2007-01-01 10:54:19 status triggers-pending libc-bin:armel 2.19-18+deb8u1
2007-01-01 10:54:19 configure libatomic1:armel 4.9.2-10 <none>
2007-01-01 10:54:19 status unpacked libatomic1:armel 4.9.2-10
2007-01-01 10:54:19 status half-configured libatomic1:armel 4.9.2-10
2007-01-01 10:54:19 status installed libatomic1:armel 4.9.2-10
2007-01-01 10:54:19 configure libisl10:armel 0.12.2-2 <none>
2007-01-01 10:54:19 status unpacked libisl10:armel 0.12.2-2
2007-01-01 10:54:19 status half-configured libisl10:armel 0.12.2-2
2007-01-01 10:54:19 status installed libisl10:armel 0.12.2-2
2007-01-01 10:54:19 configure libcloog-isl4:armel 0.18.2-1+b2 <none>
2007-01-01 10:54:19 status unpacked libcloog-isl4:armel 0.18.2-1+b2
2007-01-01 10:54:19 status half-configured libcloog-isl4:armel 0.18.2-1+b2
2007-01-01 10:54:19 status installed libcloog-isl4:armel 0.18.2-1+b2
2007-01-01 10:54:20 configure libgomp1:armel 4.9.2-10 <none>
2007-01-01 10:54:20 status unpacked libgomp1:armel 4.9.2-10
2007-01-01 10:54:20 status half-configured libgomp1:armel 4.9.2-10
2007-01-01 10:54:20 status installed libgomp1:armel 4.9.2-10
2007-01-01 10:54:20 configure libmpfr4:armel 3.1.2-2 <none>
2007-01-01 10:54:20 status unpacked libmpfr4:armel 3.1.2-2
2007-01-01 10:54:20 status half-configured libmpfr4:armel 3.1.2-2
2007-01-01 10:54:20 status installed libmpfr4:armel 3.1.2-2
2007-01-01 10:54:20 configure libubsan0:armel 4.9.2-10 <none>
2007-01-01 10:54:20 status unpacked libubsan0:armel 4.9.2-10
2007-01-01 10:54:20 status half-configured libubsan0:armel 4.9.2-10
2007-01-01 10:54:20 status installed libubsan0:armel 4.9.2-10
2007-01-01 10:54:20 configure libmpc3:armel 1.0.2-1 <none>
2007-01-01 10:54:20 status unpacked libmpc3:armel 1.0.2-1
2007-01-01 10:54:20 status half-configured libmpc3:armel 1.0.2-1
2007-01-01 10:54:20 status installed libmpc3:armel 1.0.2-1
2007-01-01 10:54:20 configure manpages:all 3.74-1 <none>
2007-01-01 10:54:20 status unpacked manpages:all 3.74-1
2007-01-01 10:54:21 status half-configured manpages:all 3.74-1
2007-01-01 10:54:21 status installed manpages:all 3.74-1
2007-01-01 10:54:21 configure binutils:armel 2.25-5 <none>
2007-01-01 10:54:21 status unpacked binutils:armel 2.25-5
2007-01-01 10:54:21 status half-configured binutils:armel 2.25-5
2007-01-01 10:54:21 status installed binutils:armel 2.25-5
2007-01-01 10:54:21 configure cpp-4.9:armel 4.9.2-10 <none>
2007-01-01 10:54:21 status unpacked cpp-4.9:armel 4.9.2-10
2007-01-01 10:54:21 status half-configured cpp-4.9:armel 4.9.2-10
2007-01-01 10:54:21 status installed cpp-4.9:armel 4.9.2-10
2007-01-01 10:54:21 configure cpp:armel 4:4.9.2-2 <none>
2007-01-01 10:54:21 status unpacked cpp:armel 4:4.9.2-2
2007-01-01 10:54:21 status half-configured cpp:armel 4:4.9.2-2
2007-01-01 10:54:21 status installed cpp:armel 4:4.9.2-2
2007-01-01 10:54:21 configure libgcc-4.9-dev:armel 4.9.2-10 <none>
2007-01-01 10:54:21 status unpacked libgcc-4.9-dev:armel 4.9.2-10
2007-01-01 10:54:21 status half-configured libgcc-4.9-dev:armel 4.9.2-10
2007-01-01 10:54:21 status installed libgcc-4.9-dev:armel 4.9.2-10
2007-01-01 10:54:22 configure gcc-4.9:armel 4.9.2-10 <none>
2007-01-01 10:54:22 status unpacked gcc-4.9:armel 4.9.2-10
2007-01-01 10:54:22 status half-configured gcc-4.9:armel 4.9.2-10
2007-01-01 10:54:22 status installed gcc-4.9:armel 4.9.2-10
2007-01-01 10:54:22 configure gcc:armel 4:4.9.2-2 <none>
2007-01-01 10:54:22 status unpacked gcc:armel 4:4.9.2-2
2007-01-01 10:54:22 status half-configured gcc:armel 4:4.9.2-2
2007-01-01 10:54:22 status installed gcc:armel 4:4.9.2-2
2007-01-01 10:54:22 configure libc-dev-bin:armel 2.19-18+deb8u1 <none>
2007-01-01 10:54:22 status unpacked libc-dev-bin:armel 2.19-18+deb8u1
2007-01-01 10:54:22 status half-configured libc-dev-bin:armel 2.19-18+deb8u1
2007-01-01 10:54:22 status installed libc-dev-bin:armel 2.19-18+deb8u1
2007-01-01 10:54:22 configure linux-libc-dev:armel 3.16.7-ckt11-1+deb8u3 <none>
2007-01-01 10:54:22 status unpacked linux-libc-dev:armel 3.16.7-ckt11-1+deb8u3
2007-01-01 10:54:22 status half-configured linux-libc-dev:armel 3.16.7-ckt11-1+deb8u3
2007-01-01 10:54:22 status installed linux-libc-dev:armel 3.16.7-ckt11-1+deb8u3
2007-01-01 10:54:22 configure libc6-dev:armel 2.19-18+deb8u1 <none>
2007-01-01 10:54:22 status unpacked libc6-dev:armel 2.19-18+deb8u1
2007-01-01 10:54:22 status half-configured libc6-dev:armel 2.19-18+deb8u1
2007-01-01 10:54:22 status installed libc6-dev:armel 2.19-18+deb8u1
2007-01-01 10:54:22 configure manpages-dev:all 3.74-1 <none>
2007-01-01 10:54:22 status unpacked manpages-dev:all 3.74-1
2007-01-01 10:54:22 status half-configured manpages-dev:all 3.74-1
2007-01-01 10:54:22 status installed manpages-dev:all 3.74-1
2007-01-01 10:54:22 trigproc libc-bin:armel 2.19-18+deb8u1 <none>
2007-01-01 10:54:22 status half-configured libc-bin:armel 2.19-18+deb8u1
2007-01-01 10:54:23 status installed libc-bin:armel 2.19-18+deb8u1
2007-01-01 10:54:24 startup packages configure
2007-01-01 11:40:38 startup archives unpack
2007-01-01 11:40:39 install libstdc++-4.9-dev:armel <none> 4.9.2-10
2007-01-01 11:40:39 status half-installed libstdc++-4.9-dev:armel 4.9.2-10
2007-01-01 11:40:56 status unpacked libstdc++-4.9-dev:armel 4.9.2-10
2007-01-01 11:40:56 status unpacked libstdc++-4.9-dev:armel 4.9.2-10
2007-01-01 11:40:56 install g++-4.9:armel <none> 4.9.2-10
2007-01-01 11:40:56 status half-installed g++-4.9:armel 4.9.2-10
2007-01-01 11:41:13 status unpacked g++-4.9:armel 4.9.2-10
2007-01-01 11:41:13 status unpacked g++-4.9:armel 4.9.2-10
2007-01-01 11:41:13 install g++:armel <none> 4:4.9.2-2
2007-01-01 11:41:13 status half-installed g++:armel 4:4.9.2-2
2007-01-01 11:41:13 status unpacked g++:armel 4:4.9.2-2
2007-01-01 11:41:13 status unpacked g++:armel 4:4.9.2-2
2007-01-01 11:41:14 startup packages configure
2007-01-01 11:41:14 configure libstdc++-4.9-dev:armel 4.9.2-10 <none>
2007-01-01 11:41:14 status unpacked libstdc++-4.9-dev:armel 4.9.2-10
2007-01-01 11:41:14 status half-configured libstdc++-4.9-dev:armel 4.9.2-10
2007-01-01 11:41:14 status installed libstdc++-4.9-dev:armel 4.9.2-10
2007-01-01 11:41:14 configure g++-4.9:armel 4.9.2-10 <none>
2007-01-01 11:41:14 status unpacked g++-4.9:armel 4.9.2-10
2007-01-01 11:41:15 status half-configured g++-4.9:armel 4.9.2-10
2007-01-01 11:41:15 status installed g++-4.9:armel 4.9.2-10
2007-01-01 11:41:15 configure g++:armel 4:4.9.2-2 <none>
2007-01-01 11:41:15 status unpacked g++:armel 4:4.9.2-2
2007-01-01 11:41:15 status half-configured g++:armel 4:4.9.2-2
2007-01-01 11:41:16 status installed g++:armel 4:4.9.2-2
2007-01-01 11:41:17 startup packages configure
2007-01-01 11:51:26 startup archives unpack
2007-01-01 11:51:27 install libpython2.7-minimal:armel <none> 2.7.9-2
2007-01-01 11:51:27 status half-installed libpython2.7-minimal:armel 2.7.9-2
2007-01-01 11:51:31 status unpacked libpython2.7-minimal:armel 2.7.9-2
2007-01-01 11:51:31 status unpacked libpython2.7-minimal:armel 2.7.9-2
2007-01-01 11:51:32 install python2.7-minimal:armel <none> 2.7.9-2
2007-01-01 11:51:32 status half-installed python2.7-minimal:armel 2.7.9-2
2007-01-01 11:51:37 status unpacked python2.7-minimal:armel 2.7.9-2
2007-01-01 11:51:37 status unpacked python2.7-minimal:armel 2.7.9-2
2007-01-01 11:51:37 install python-minimal:armel <none> 2.7.9-1
2007-01-01 11:51:37 status half-installed python-minimal:armel 2.7.9-1
2007-01-01 11:51:38 status unpacked python-minimal:armel 2.7.9-1
2007-01-01 11:51:38 status unpacked python-minimal:armel 2.7.9-1
2007-01-01 11:51:38 install libpython2.7-stdlib:armel <none> 2.7.9-2
2007-01-01 11:51:38 status half-installed libpython2.7-stdlib:armel 2.7.9-2
2007-01-01 11:51:50 status unpacked libpython2.7-stdlib:armel 2.7.9-2
2007-01-01 11:51:50 status unpacked libpython2.7-stdlib:armel 2.7.9-2
2007-01-01 11:51:50 install python2.7:armel <none> 2.7.9-2
2007-01-01 11:51:50 status half-installed python2.7:armel 2.7.9-2
2007-01-01 11:51:51 status triggers-pending mime-support:all 3.58
2007-01-01 11:51:51 status unpacked python2.7:armel 2.7.9-2
2007-01-01 11:51:51 status unpacked python2.7:armel 2.7.9-2
2007-01-01 11:51:52 install libpython-stdlib:armel <none> 2.7.9-1
2007-01-01 11:51:52 status half-installed libpython-stdlib:armel 2.7.9-1
2007-01-01 11:51:52 status unpacked libpython-stdlib:armel 2.7.9-1
2007-01-01 11:51:52 status unpacked libpython-stdlib:armel 2.7.9-1
2007-01-01 11:51:52 trigproc mime-support:all 3.58 <none>
2007-01-01 11:51:52 status half-configured mime-support:all 3.58
2007-01-01 11:51:53 status installed mime-support:all 3.58
2007-01-01 11:51:54 startup packages configure
2007-01-01 11:51:54 configure libpython2.7-minimal:armel 2.7.9-2 <none>
2007-01-01 11:51:54 status unpacked libpython2.7-minimal:armel 2.7.9-2
2007-01-01 11:51:54 status unpacked libpython2.7-minimal:armel 2.7.9-2
2007-01-01 11:51:54 status half-configured libpython2.7-minimal:armel 2.7.9-2
2007-01-01 11:51:54 status installed libpython2.7-minimal:armel 2.7.9-2
2007-01-01 11:51:54 configure python2.7-minimal:armel 2.7.9-2 <none>
2007-01-01 11:51:54 status unpacked python2.7-minimal:armel 2.7.9-2
2007-01-01 11:51:54 status half-configured python2.7-minimal:armel 2.7.9-2
2007-01-01 11:52:14 status installed python2.7-minimal:armel 2.7.9-2
2007-01-01 11:52:15 configure python-minimal:armel 2.7.9-1 <none>
2007-01-01 11:52:15 status unpacked python-minimal:armel 2.7.9-1
2007-01-01 11:52:15 status half-configured python-minimal:armel 2.7.9-1
2007-01-01 11:52:16 status installed python-minimal:armel 2.7.9-1
2007-01-01 11:52:17 startup archives unpack
2007-01-01 11:52:18 install python:armel <none> 2.7.9-1
2007-01-01 11:52:18 status half-installed python:armel 2.7.9-1
2007-01-01 11:52:20 status unpacked python:armel 2.7.9-1
2007-01-01 11:52:20 status unpacked python:armel 2.7.9-1
2007-01-01 11:52:20 install python-serial:all <none> 2.6-1.1
2007-01-01 11:52:20 status half-installed python-serial:all 2.6-1.1
2007-01-01 11:52:22 status unpacked python-serial:all 2.6-1.1
2007-01-01 11:52:22 status unpacked python-serial:all 2.6-1.1
2007-01-01 11:52:22 install read-edid:armel <none> 3.0.1-2
2007-01-01 11:52:22 status half-installed read-edid:armel 3.0.1-2
2007-01-01 11:52:22 status unpacked read-edid:armel 3.0.1-2
2007-01-01 11:52:22 status unpacked read-edid:armel 3.0.1-2
2007-01-01 11:52:23 install i2c-tools:armel <none> 3.1.1-1
2007-01-01 11:52:23 status half-installed i2c-tools:armel 3.1.1-1
2007-01-01 11:52:24 status unpacked i2c-tools:armel 3.1.1-1
2007-01-01 11:52:24 status unpacked i2c-tools:armel 3.1.1-1
2007-01-01 11:52:24 install python-smbus:armel <none> 3.1.1-1
2007-01-01 11:52:24 status half-installed python-smbus:armel 3.1.1-1
2007-01-01 11:52:25 status unpacked python-smbus:armel 3.1.1-1
2007-01-01 11:52:25 status unpacked python-smbus:armel 3.1.1-1
2007-01-01 11:52:26 startup packages configure
2007-01-01 11:52:26 configure libpython2.7-stdlib:armel 2.7.9-2 <none>
2007-01-01 11:52:26 status unpacked libpython2.7-stdlib:armel 2.7.9-2
2007-01-01 11:52:26 status half-configured libpython2.7-stdlib:armel 2.7.9-2
2007-01-01 11:52:26 status installed libpython2.7-stdlib:armel 2.7.9-2
2007-01-01 11:52:26 configure python2.7:armel 2.7.9-2 <none>
2007-01-01 11:52:26 status unpacked python2.7:armel 2.7.9-2
2007-01-01 11:52:26 status half-configured python2.7:armel 2.7.9-2
2007-01-01 11:53:21 status installed python2.7:armel 2.7.9-2
2007-01-01 11:53:21 configure libpython-stdlib:armel 2.7.9-1 <none>
2007-01-01 11:53:21 status unpacked libpython-stdlib:armel 2.7.9-1
2007-01-01 11:53:21 status half-configured libpython-stdlib:armel 2.7.9-1
2007-01-01 11:53:21 status installed libpython-stdlib:armel 2.7.9-1
2007-01-01 11:53:21 configure python:armel 2.7.9-1 <none>
2007-01-01 11:53:21 status unpacked python:armel 2.7.9-1
2007-01-01 11:53:21 status half-configured python:armel 2.7.9-1
2007-01-01 11:53:21 status installed python:armel 2.7.9-1
2007-01-01 11:53:21 configure python-serial:all 2.6-1.1 <none>
2007-01-01 11:53:21 status unpacked python-serial:all 2.6-1.1
2007-01-01 11:53:21 status half-configured python-serial:all 2.6-1.1
2007-01-01 11:53:27 status installed python-serial:all 2.6-1.1
2007-01-01 11:53:27 configure read-edid:armel 3.0.1-2 <none>
2007-01-01 11:53:27 status unpacked read-edid:armel 3.0.1-2
2007-01-01 11:53:28 status half-configured read-edid:armel 3.0.1-2
2007-01-01 11:53:28 status installed read-edid:armel 3.0.1-2
2007-01-01 11:53:28 configure i2c-tools:armel 3.1.1-1 <none>
2007-01-01 11:53:28 status unpacked i2c-tools:armel 3.1.1-1
2007-01-01 11:53:28 status half-configured i2c-tools:armel 3.1.1-1
2007-01-01 11:53:33 status installed i2c-tools:armel 3.1.1-1
2007-01-01 11:53:33 configure python-smbus:armel 3.1.1-1 <none>
2007-01-01 11:53:33 status unpacked python-smbus:armel 3.1.1-1
2007-01-01 11:53:33 status half-configured python-smbus:armel 3.1.1-1
2007-01-01 11:53:33 status installed python-smbus:armel 3.1.1-1
2007-01-01 11:53:34 startup packages configure
2007-01-01 02:31:19 startup archives unpack
2007-01-01 02:31:20 install lrzsz:armel <none> 0.12.21-7
2007-01-01 02:31:20 status half-installed lrzsz:armel 0.12.21-7
2007-01-01 02:31:21 status unpacked lrzsz:armel 0.12.21-7
2007-01-01 02:31:21 status unpacked lrzsz:armel 0.12.21-7
2007-01-01 02:31:21 install minicom:armel <none> 2.7-1
2007-01-01 02:31:21 status half-installed minicom:armel 2.7-1
2007-01-01 02:31:23 status unpacked minicom:armel 2.7-1
2007-01-01 02:31:23 status unpacked minicom:armel 2.7-1
2007-01-01 02:31:24 startup packages configure
2007-01-01 02:31:24 configure lrzsz:armel 0.12.21-7 <none>
2007-01-01 02:31:24 status unpacked lrzsz:armel 0.12.21-7
2007-01-01 02:31:24 status half-configured lrzsz:armel 0.12.21-7
2007-01-01 02:31:24 status installed lrzsz:armel 0.12.21-7
2007-01-01 02:31:25 configure minicom:armel 2.7-1 <none>
2007-01-01 02:31:25 status unpacked minicom:armel 2.7-1
2007-01-01 02:31:25 status half-configured minicom:armel 2.7-1
2007-01-01 02:31:25 status installed minicom:armel 2.7-1
2007-01-01 02:31:26 startup packages configure
2007-01-01 01:05:06 startup archives unpack
2007-01-01 01:05:07 install libopts25:armel <none> 1:5.18.4-3
2007-01-01 01:05:07 status half-installed libopts25:armel 1:5.18.4-3
2007-01-01 01:05:08 status unpacked libopts25:armel 1:5.18.4-3
2007-01-01 01:05:08 status unpacked libopts25:armel 1:5.18.4-3
2007-01-01 01:05:08 install ntp:armel <none> 1:4.2.6.p5+dfsg-7
2007-01-01 01:05:08 status half-installed ntp:armel 1:4.2.6.p5+dfsg-7
2007-01-01 01:05:08 status triggers-pending systemd:armel 215-17+deb8u2
2007-01-01 01:05:10 status unpacked ntp:armel 1:4.2.6.p5+dfsg-7
2007-01-01 01:05:10 status unpacked ntp:armel 1:4.2.6.p5+dfsg-7
2007-01-01 01:05:10 trigproc systemd:armel 215-17+deb8u2 <none>
2007-01-01 01:05:10 status half-configured systemd:armel 215-17+deb8u2
2007-01-01 01:05:12 status installed systemd:armel 215-17+deb8u2
2007-01-01 01:05:12 startup packages configure
2007-01-01 01:05:13 configure libopts25:armel 1:5.18.4-3 <none>
2007-01-01 01:05:13 status unpacked libopts25:armel 1:5.18.4-3
2007-01-01 01:05:13 status half-configured libopts25:armel 1:5.18.4-3
2007-01-01 01:05:13 status installed libopts25:armel 1:5.18.4-3
2007-01-01 01:05:13 status triggers-pending libc-bin:armel 2.19-18+deb8u1
2007-01-01 01:05:13 configure ntp:armel 1:4.2.6.p5+dfsg-7 <none>
2007-01-01 01:05:13 status unpacked ntp:armel 1:4.2.6.p5+dfsg-7
2007-01-01 01:05:13 status unpacked ntp:armel 1:4.2.6.p5+dfsg-7
2007-01-01 01:05:13 status unpacked ntp:armel 1:4.2.6.p5+dfsg-7
2007-01-01 01:05:13 status unpacked ntp:armel 1:4.2.6.p5+dfsg-7
2007-01-01 01:05:13 status triggers-pending systemd:armel 215-17+deb8u2
2007-01-01 01:05:13 status unpacked ntp:armel 1:4.2.6.p5+dfsg-7
2007-01-01 01:05:13 status unpacked ntp:armel 1:4.2.6.p5+dfsg-7
2007-01-01 01:05:13 status half-configured ntp:armel 1:4.2.6.p5+dfsg-7
2007-01-01 01:05:27 status installed ntp:armel 1:4.2.6.p5+dfsg-7
2007-01-01 01:05:27 trigproc libc-bin:armel 2.19-18+deb8u1 <none>
2007-01-01 01:05:27 status half-configured libc-bin:armel 2.19-18+deb8u1
2007-01-01 01:05:28 status installed libc-bin:armel 2.19-18+deb8u1
2007-01-01 01:05:28 trigproc systemd:armel 215-17+deb8u2 <none>
2007-01-01 01:05:28 status half-configured systemd:armel 215-17+deb8u2
2007-01-01 01:05:30 status installed systemd:armel 215-17+deb8u2
2007-01-01 01:05:30 startup packages configure
2016-03-03 19:39:35 startup archives unpack
2016-03-03 19:39:36 upgrade base-files:armel 8+deb8u2 8+deb8u3
2016-03-03 19:39:36 status half-configured base-files:armel 8+deb8u2
2016-03-03 19:39:36 status unpacked base-files:armel 8+deb8u2
2016-03-03 19:39:36 status half-installed base-files:armel 8+deb8u2
2016-03-03 19:39:37 status half-installed base-files:armel 8+deb8u2
2016-03-03 19:39:37 status unpacked base-files:armel 8+deb8u3
2016-03-03 19:39:37 status unpacked base-files:armel 8+deb8u3
2016-03-03 19:39:38 startup packages configure
2016-03-03 19:39:38 configure base-files:armel 8+deb8u3 <none>
2016-03-03 19:39:38 status unpacked base-files:armel 8+deb8u3
2016-03-03 19:39:38 status unpacked base-files:armel 8+deb8u3
2016-03-03 19:39:38 status unpacked base-files:armel 8+deb8u3
2016-03-03 19:39:38 status unpacked base-files:armel 8+deb8u3
2016-03-03 19:39:38 status unpacked base-files:armel 8+deb8u3
2016-03-03 19:39:38 status unpacked base-files:armel 8+deb8u3
2016-03-03 19:39:38 status half-configured base-files:armel 8+deb8u3
2016-03-03 19:39:39 status installed base-files:armel 8+deb8u3
2016-03-03 19:39:39 startup archives unpack
2016-03-03 19:39:40 upgrade dpkg:armel 1.17.25 1.17.26
2016-03-03 19:39:40 status half-configured dpkg:armel 1.17.25
2016-03-03 19:39:40 status unpacked dpkg:armel 1.17.25
2016-03-03 19:39:40 status half-installed dpkg:armel 1.17.25
2016-03-03 19:39:46 status half-installed dpkg:armel 1.17.25
2016-03-03 19:39:46 status unpacked dpkg:armel 1.17.26
2016-03-03 19:39:46 status unpacked dpkg:armel 1.17.26
2016-03-03 19:39:48 startup packages configure
2016-03-03 19:39:48 configure dpkg:armel 1.17.26 <none>
2016-03-03 19:39:48 status unpacked dpkg:armel 1.17.26
2016-03-03 19:39:48 status unpacked dpkg:armel 1.17.26
2016-03-03 19:39:48 status unpacked dpkg:armel 1.17.26
2016-03-03 19:39:48 status unpacked dpkg:armel 1.17.26
2016-03-03 19:39:48 status unpacked dpkg:armel 1.17.26
2016-03-03 19:39:48 status half-configured dpkg:armel 1.17.26
2016-03-03 19:39:48 status installed dpkg:armel 1.17.26
2016-03-03 19:39:49 startup archives unpack
2016-03-03 19:39:49 upgrade login:armel 1:4.2-3 1:4.2-3+deb8u1
2016-03-03 19:39:49 status half-configured login:armel 1:4.2-3
2016-03-03 19:39:50 status unpacked login:armel 1:4.2-3
2016-03-03 19:39:50 status half-installed login:armel 1:4.2-3
2016-03-03 19:39:54 status half-installed login:armel 1:4.2-3
2016-03-03 19:39:54 status unpacked login:armel 1:4.2-3+deb8u1
2016-03-03 19:39:55 status unpacked login:armel 1:4.2-3+deb8u1
2016-03-03 19:39:56 startup packages configure
2016-03-03 19:39:56 configure login:armel 1:4.2-3+deb8u1 <none>
2016-03-03 19:39:56 status unpacked login:armel 1:4.2-3+deb8u1
2016-03-03 19:39:56 status unpacked login:armel 1:4.2-3+deb8u1
2016-03-03 19:39:56 status unpacked login:armel 1:4.2-3+deb8u1
2016-03-03 19:39:56 status unpacked login:armel 1:4.2-3+deb8u1
2016-03-03 19:39:56 status unpacked login:armel 1:4.2-3+deb8u1
2016-03-03 19:39:56 status half-configured login:armel 1:4.2-3+deb8u1
2016-03-03 19:39:56 status installed login:armel 1:4.2-3+deb8u1
2016-03-03 19:39:57 startup archives unpack
2016-03-03 19:39:58 upgrade perl:armel 5.20.2-3+deb8u1 5.20.2-3+deb8u3
2016-03-03 19:39:58 status half-configured perl:armel 5.20.2-3+deb8u1
2016-03-03 19:39:58 status unpacked perl:armel 5.20.2-3+deb8u1
2016-03-03 19:39:58 status half-installed perl:armel 5.20.2-3+deb8u1
2016-03-03 19:40:14 status half-installed perl:armel 5.20.2-3+deb8u1
2016-03-03 19:40:14 status unpacked perl:armel 5.20.2-3+deb8u3
2016-03-03 19:40:15 status unpacked perl:armel 5.20.2-3+deb8u3
2016-03-03 19:40:16 upgrade perl-base:armel 5.20.2-3+deb8u1 5.20.2-3+deb8u3
2016-03-03 19:40:16 status half-configured perl-base:armel 5.20.2-3+deb8u1
2016-03-03 19:40:16 status unpacked perl-base:armel 5.20.2-3+deb8u1
2016-03-03 19:40:16 status half-installed perl-base:armel 5.20.2-3+deb8u1
2016-03-03 19:40:28 status half-installed perl-base:armel 5.20.2-3+deb8u1
2016-03-03 19:40:29 status unpacked perl-base:armel 5.20.2-3+deb8u3
